Team,Strength,StandardDeviation,PointsMargin,AverageOpponentStrength,RushingYardsMargin,HomeFieldCorrection,GamesPlayed
georgia,36.397606130221824,0.0,18.214285714285715,0.0,110.92857142857143,-0.015306122448979591,1
florida,28.618706088063703,0.0,17.76923076923077,0.0,25.384615384615383,-0.01183431952662722,1
missouri,9.833927561881397,0.0,5.916666666666667,0.0,16.916666666666668,-0.013888888888888888,1
kentucky,19.30817892131458,0.0,7.846153846153846,0.0,122.53846153846153,-0.02366863905325444,1
tennessee,8.995242992693614,0.0,2.4615384615384617,0.0,3.8461538461538463,-0.02366863905325444,1
south-carolina,10.501942244045484,0.0,-3.6666666666666665,0.0,-8.416666666666666,-0.020833333333333332,1
vanderbilt,-15.329778106692238,0.0,-15.25,0.0,-82.41666666666667,-0.013888888888888888,1
alabama,37.09356418016446,0.0,28.615384615384617,0.0,31.307692307692307,-0.01775147928994083,1
texas-am,20.450558522387027,0.0,7.0,0.0,28.846153846153847,-0.01775147928994083,1
auburn,34.66039080654812,0.0,13.692307692307692,0.0,76.23076923076923,-0.01775147928994083,1
louisiana-state,44.07172130130958,0.0,26.533333333333335,0.0,45.733333333333334,-0.008888888888888889,1
mississippi,15.647202283606399,0.0,0.08333333333333333,0.0,112.25,-0.013888888888888888,1
mississippi-state,16.04159313707478,0.0,-1.2307692307692308,0.0,68.15384615384616,-0.01775147928994083,1
arkansas,-12.472561528443316,0.0,-15.416666666666666,0.0,-74.75,-0.020833333333333332,1
buffalo,8.624014148588746,0.0,10.153846153846153,0.0,156.07692307692307,0.0,1
kent-state,-15.905874600265586,0.0,-2.6153846153846154,0.0,-59.0,0.01183431952662722,1
miami-oh,-11.663950958062546,0.0,-4.0,0.0,-40.57142857142857,0.01020408163265306,1
ohio,-1.9671545438996407,0.0,7.769230769230769,0.0,55.30769230769231,0.0,1
akron,-55.88090182926979,0.0,-25.75,0.0,-165.33333333333334,0.0,1
bowling-green-state,-38.136790473915056,0.0,-22.583333333333332,0.0,-80.33333333333333,0.0,1
ball-state,-3.0020448194628804,0.0,3.4166666666666665,0.0,40.083333333333336,-0.006944444444444444,1
toledo,-15.653477020730314,0.0,-4.916666666666667,0.0,6.666666666666667,0.0,1
western-michigan,-3.390823551297432,0.0,7.153846153846154,0.0,23.46153846153846,0.0,1
central-michigan,-6.348650192716409,0.0,2.142857142857143,0.0,59.57142857142857,0.0,1
eastern-michigan,-18.804125168861148,0.0,-1.4615384615384615,0.0,-71.76923076923077,0.01183431952662722,1
northern-illinois,-19.758045274992078,0.0,-5.333333333333333,0.0,-38.416666666666664,0.013888888888888888,1
oklahoma,28.829649915356548,0.0,14.857142857142858,0.0,105.57142857142857,-0.00510204081632653,1
iowa-state,11.53262670144219,0.0,6.230769230769231,0.0,-6.230769230769231,-0.01183431952662722,1
oklahoma-state,16.293013827405623,0.0,5.6923076923076925,0.0,70.6923076923077,0.0,1
texas,20.364586439690925,0.0,7.769230769230769,0.0,38.23076923076923,-0.01183431952662722,1
texas-christian,13.425759501934497,0.0,3.9166666666666665,0.0,65.25,0.0,1
west-virginia,-9.960402370672044,0.0,-8.25,0.0,-86.66666666666667,0.0,1
kansas-state,13.890809968123056,0.0,8.23076923076923,0.0,13.846153846153847,-0.01183431952662722,1
texas-tech,-0.9277054876719864,0.0,0.16666666666666666,0.0,-23.416666666666668,0.0,1
baylor,18.286734170141965,0.0,13.857142857142858,0.0,23.571428571428573,-0.01020408163265306,1
kansas,-14.093906931283088,0.0,-12.583333333333334,0.0,-79.33333333333333,-0.013888888888888888,1
ohio-state,59.15856767683899,0.0,33.142857142857146,0.0,163.28571428571428,-0.01020408163265306,1
indiana,10.594207372839506,0.0,7.384615384615385,0.0,-8.0,-0.00591715976331361,1
penn-state,36.17658845831039,0.0,19.76923076923077,0.0,96.6923076923077,-0.01183431952662722,1
maryland,-1.8777190389862053,0.0,-9.416666666666666,0.0,-9.0,0.0,1
michigan,29.254435354362094,0.0,11.0,0.0,28.53846153846154,-0.01183431952662722,1
rutgers,-20.194230815591403,0.0,-23.416666666666668,0.0,-67.83333333333333,-0.013888888888888888,1
michigan-state,12.27289733075473,0.0,-0.15384615384615385,0.0,13.538461538461538,-0.01183431952662722,1
northwestern,1.5947236888030738,0.0,-7.25,0.0,42.75,-0.013888888888888888,1
iowa,20.891976409472193,0.0,11.76923076923077,0.0,24.76923076923077,-0.01183431952662722,1
wisconsin,37.66139184833412,0.0,17.142857142857142,0.0,132.42857142857142,-0.01020408163265306,1
minnesota,20.72214550541201,0.0,11.538461538461538,0.0,56.30769230769231,-0.01183431952662722,1
nebraska,9.208617355015855,0.0,0.25,0.0,15.833333333333334,-0.013888888888888888,1
purdue,-5.644303912895332,0.0,-4.75,0.0,-109.0,-0.013888888888888888,1
illinois,-4.210035743199328,0.0,0.5384615384615384,0.0,-52.15384615384615,-0.01183431952662722,1
clemson,46.05893718974004,0.0,30.4,0.0,124.26666666666667,-0.008888888888888889,1
notre-dame,26.458736752032976,0.0,18.846153846153847,0.0,26.46153846153846,-0.01183431952662722,1
north-carolina-state,-8.957821361230966,0.0,-8.0,0.0,6.666666666666667,-0.013888888888888888,1
boston-college,3.1558158710918485,0.0,-3.1538461538461537,0.0,60.92307692307692,0.0,1
wake-forest,4.176817029903239,0.0,2.769230769230769,0.0,12.0,-0.01183431952662722,1
louisville,5.121523554868118,0.0,-0.3076923076923077,0.0,7.923076923076923,-0.00591715976331361,1
florida-state,2.163424441573145,0.0,0.07692307692307693,0.0,-6.769230769230769,-0.01183431952662722,1
syracuse,-7.228976036048062,0.0,-2.4166666666666665,0.0,-47.583333333333336,0.0,1
miami-fl,3.2796931065591517,0.0,5.461538461538462,0.0,3.4615384615384617,-0.00591715976331361,1
north-carolina,14.572206387310562,0.0,9.384615384615385,0.0,44.30769230769231,-0.00591715976331361,1
pittsburgh,-0.1921325646075781,0.0,-1.3076923076923077,0.0,10.76923076923077,-0.01183431952662722,1
virginia-tech,7.949716481027867,0.0,6.153846153846154,0.0,36.38461538461539,-0.01183431952662722,1
virginia,5.707787880969491,0.0,4.928571428571429,0.0,-16.928571428571427,-0.01020408163265306,1
georgia-tech,-17.248236288175832,0.0,-15.75,0.0,-63.0,-0.013888888888888888,1
duke,-4.829495910600643,0.0,-3.9166666666666665,0.0,-30.416666666666668,-0.006944444444444444,1
cincinnati,17.27350936086486,0.0,9.071428571428571,0.0,69.35714285714286,0.00510204081632653,1
tulsa,1.8244540974070453,0.0,-4.916666666666667,0.0,-46.75,0.0,1
memphis,12.265238861959826,0.0,13.5,-5.54945335583593,52.035714285714285,-0.5025510204081632,2
central-florida,22.83337789156623,0.0,20.384615384615383,0.0,78.23076923076923,0.0,1
southern-methodist,0.7227752939057908,0.0,7.730769230769231,-9.941775745892338,6.26923076923077,0.5,2
houston,2.9468473065253282,0.0,-3.3333333333333335,0.0,10.166666666666666,0.006944444444444444,1
navy,0.5101354138026153,0.0,-18.576923076923077,16.70156691095869,36.88461538461539,-0.5029585798816568,2
tulane,17.490130725846875,0.0,6.769230769230769,0.0,88.0,0.0,1
east-carolina,-14.599151729377276,0.0,-6.916666666666667,0.0,-65.75,0.0,1
temple,-1.7091477662029542,0.0,0.38461538461538464,0.0,-21.307692307692307,-0.01183431952662722,1
south-florida,-9.068605501063466,0.0,-8.083333333333334,0.0,-47.166666666666664,-0.013888888888888888,1
coastal-carolina,-12.548053614954473,0.0,-0.16666666666666666,0.0,35.5,0.0,1
appalachian-state,18.703065771747767,0.0,18.785714285714285,0.0,102.64285714285714,-0.00510204081632653,1
georgia-southern,4.0079394016490735,0.0,0.0,0.0,116.07692307692308,0.0,1
georgia-state,-10.874289914394904,0.0,-5.0,0.0,23.846153846153847,0.0,1
troy,-13.851321804250382,0.0,-0.9166666666666666,0.0,-12.583333333333334,0.0,1
louisiana-lafayette,15.695157004504637,0.0,18.214285714285715,0.0,83.28571428571429,0.0,1
south-alabama,-8.580835602146522,0.0,-0.625,-8.92032061301825,23.541666666666664,0.5,2
arkansas-state,-11.09890671167186,0.0,-6.730769230769231,6.132619430979913,-96.42307692307692,0.5,2
texas-state,-19.883551491784676,0.0,-10.583333333333332,0.3613876469528954,-64.04166666666667,-0.5,2
louisiana-monroe,-15.845337504177866,0.0,-7.083333333333333,0.0,-45.0,0.0,1
oregon,26.75747237793681,0.0,18.857142857142858,0.0,67.0,-0.015306122448979591,1
washington,13.762664518366726,0.0,12.615384615384615,0.0,20.53846153846154,-0.01183431952662722,1
stanford,-5.671651933217869,0.0,-8.166666666666666,0.0,-45.083333333333336,-0.013888888888888888,1
oregon-state,-1.161464394619911,0.0,-1.3333333333333333,0.0,-12.5,0.0,1
california,0.7032214377596617,0.0,-0.6923076923076923,0.0,5.538461538461538,0.0,1
washington-state,-2.6314131709429924,0.0,6.384615384615385,0.0,-117.38461538461539,-0.00591715976331361,1
southern-california,5.292583866640918,0.0,3.076923076923077,0.0,-44.15384615384615,0.0,1
colorado,-2.887864911942767,0.0,-8.333333333333334,0.0,-3.75,-0.006944444444444444,1
utah,26.232210213134127,0.0,17.285714285714285,0.0,119.42857142857143,-0.01020408163265306,1
arizona-state,2.0701446247140995,0.0,2.3846153846153846,0.0,-2.3076923076923075,-0.01183431952662722,1
ucla,-2.993496269553571,0.0,-8.083333333333334,0.0,4.666666666666667,0.0,1
arizona,-8.704110480133503,0.0,-8.833333333333334,0.0,-7.666666666666667,0.0,1
boise-state,10.740713849122447,0.0,12.857142857142858,0.0,54.214285714285715,-0.00510204081632653,1
air-force,26.051538516039322,0.0,14.23076923076923,0.0,198.46153846153845,0.0,1
wyoming,7.13338560261171,0.0,7.615384615384615,0.0,106.07692307692308,0.0,1
new-mexico,-19.24253578941152,0.0,-14.916666666666666,0.0,40.833333333333336,0.0,1
colorado-state,-15.654413613561537,0.0,-3.0833333333333335,0.0,-63.833333333333336,-0.006944444444444444,1
utah-state,-8.32422237595664,0.0,-1.4615384615384615,0.0,-47.30769230769231,0.0,1
san-jose-state,-21.186785022099897,0.0,-1.8333333333333333,0.0,-143.0,0.0,1
nevada,-24.515399729782963,0.0,-10.615384615384615,0.0,-34.53846153846154,0.0,1
san-diego-state,-0.65494947471241,0.0,8.538461538461538,0.0,65.84615384615384,0.0,1
hawaii,-9.729219756756002,0.0,2.0,0.0,-68.4,-0.008888888888888889,1
fresno-state,-10.39851395632891,0.0,-0.08333333333333333,0.0,-0.9166666666666666,0.0,1
nevada-las-vegas,-21.58991838583878,0.0,-8.833333333333334,0.0,-18.416666666666668,0.0,1
liberty,-10.362579577504421,0.0,4.769230769230769,0.0,-38.69230769230769,0.0,1
massachusetts,-64.08089139601523,0.0,-32.916666666666664,0.0,-173.5,0.0,1
new-mexico-state,-34.89750535460409,0.0,-19.333333333333332,0.0,-115.91666666666667,0.013888888888888888,1
brigham-young,33.40313382191738,0.0,27.5,0.25506770690130764,86.8076923076923,0.5,2
army,23.117317805528515,0.0,23.73076923076923,-12.313217425446794,199.3846153846154,-0.5,2
connecticut,-31.469137671574746,0.0,-21.583333333333332,0.0,-95.08333333333333,0.0,1
marshall,10.29301928312157,0.0,29.884615384615383,-24.768216691382452,120.3076923076923,-0.5059171597633136,2
florida-atlantic,11.399589727399087,0.0,13.714285714285714,0.0,30.357142857142858,-0.00510204081632653,1
western-kentucky,-4.383551189777253,0.0,5.3076923076923075,0.0,-7.384615384615385,-0.00591715976331361,1
charlotte,-12.386620496647323,0.0,-2.5384615384615383,0.0,11.692307692307692,0.0,1
middle-tennessee-state,-24.626434850893588,0.0,-22.791666666666668,11.558658902764257,-143.25,0.5,2
